timestamp,vehicle_id,speed,engine_temperature,vibration,battery_voltage,mileage,fault_label
2025-11-19 19:23:43.397863,VEH-014,51.03,87.62,4.196,12.58,3596.2,0
2025-11-19 19:24:48.397863,VEH-011,14.51,108.1,6.069,12.82,56688.11,1
2025-11-19 19:26:44.397863,VEH-028,33.9,90.84,3.625,13.36,23934.66,0
2025-11-19 19:26:48.397863,VEH-042,43.37,101.26,2.226,13.18,37075.81,0
2025-11-19 19:27:08.397863,VEH-096,45.37,83.69,0.849,14.91,89384.46,1
2025-11-19 19:27:11.397863,VEH-099,39.62,79.13,1.053,12.74,57328.08,1
2025-11-19 19:28:18.397863,VEH-061,56.19,83.16,2.951,12.81,6418.18,0
2025-11-19 19:29:39.397863,VEH-064,33.75,94.08,2.638,11.0,38781.42,1
2025-11-19 19:31:24.397863,VEH-031,109.19,82.71,3.321,11.36,27829.76,1
2025-11-19 19:33:09.397863,VEH-081,20.87,94.8,4.64,13.84,127415.79,0
2025-11-19 19:33:15.397863,VEH-073,77.18,99.23,10.0,11.42,5655.83,1
2025-11-19 19:34:00.397863,VEH-010,48.45,86.2,6.392,13.27,19424.04,0
2025-11-19 19:35:50.397863,VEH-008,66.57,88.79,1.088,12.18,102068.2,0
2025-11-19 19:36:48.397863,VEH-021,67.7,102.58,6.73,13.31,65234.17,0
2025-11-19 19:38:58.397863,VEH-077,58.93,88.2,6.56,15.0,7299.93,0
2025-11-19 19:40:10.397863,VEH-059,26.67,90.61,3.862,14.13,109855.46,0
2025-11-19 19:40:14.397863,VEH-050,46.7,88.66,1.075,13.2,43879.74,0
2025-11-19 19:40:21.397863,VEH-069,59.23,88.48,7.446,13.33,47425.36,0
2025-11-19 19:40:38.397863,VEH-070,57.66,87.03,2.1,13.22,143361.82,0
2025-11-19 19:40:55.397863,VEH-030,29.42,88.34,3.754,13.36,141210.69,0
2025-11-19 19:41:01.397863,VEH-095,87.28,89.37,1.667,11.78,18633.69,0
2025-11-19 19:41:43.397863,VEH-017,0.0,106.46,6.491,12.71,31256.4,1
2025-11-19 19:43:33.397863,VEH-075,48.75,87.37,10.0,14.13,120053.54,1
2025-11-19 19:44:36.397863,VEH-020,31.97,75.29,0.635,12.01,113664.94,1
2025-11-19 19:44:57.397863,VEH-048,59.55,86.16,10.0,12.15,30598.34,1
2025-11-19 19:45:28.397863,VEH-073,80.42,82.63,4.071,13.54,5692.11,0
2025-11-19 19:46:35.397863,VEH-002,19.83,86.85,0.696,12.86,144050.87,1
2025-11-19 19:46:51.397863,VEH-037,113.84,89.04,4.738,12.62,150164.2,0
2025-11-19 19:47:05.397863,VEH-001,60.05,84.31,2.582,12.49,10055.08,0
2025-11-19 19:47:38.397863,VEH-004,64.54,101.55,5.914,13.16,27730.06,0
2025-11-19 19:48:07.397863,VEH-100,19.01,85.75,10.0,11.14,128414.11,1
2025-11-19 19:48:27.397863,VEH-054,53.84,89.44,10.0,14.71,72948.2,1
2025-11-19 19:49:20.397863,VEH-025,79.29,87.99,1.33,13.39,127908.48,0
2025-11-19 19:51:01.397863,VEH-003,60.25,86.22,7.592,13.14,76804.83,1
2025-11-19 19:51:33.397863,VEH-009,58.5,87.14,10.0,13.0,17231.43,1
2025-11-19 19:52:05.397863,VEH-086,53.7,83.61,2.344,13.71,145399.03,0
2025-11-19 19:52:30.397863,VEH-087,20.55,91.53,1.534,12.51,102483.25,0
2025-11-19 19:53:44.397863,VEH-076,20.41,89.25,8.973,14.98,110218.78,1
2025-11-19 19:55:13.397863,VEH-074,84.23,96.33,5.152,11.57,105167.84,0
2025-11-19 19:55:19.397863,VEH-034,77.06,99.49,3.324,12.71,128654.32,0
2025-11-19 19:55:46.397863,VEH-043,80.76,90.13,5.34,12.34,26370.87,0
2025-11-19 19:57:30.397863,VEH-074,34.43,85.68,10.0,12.86,105190.03,1
2025-11-19 19:58:12.397863,VEH-094,51.06,87.44,2.003,14.33,122793.32,0
2025-11-19 19:58:16.397863,VEH-022,85.8,76.89,1.723,13.11,65296.44,0
2025-11-19 20:00:12.397863,VEH-070,24.28,83.83,7.737,12.67,143365.81,0
2025-11-19 20:01:19.397863,VEH-002,83.25,98.11,0.49,12.67,144068.14,0
2025-11-19 20:02:15.397863,VEH-094,40.34,89.54,2.994,12.24,122822.67,0
2025-11-19 20:02:44.397863,VEH-066,33.62,87.43,0.652,13.01,127519.22,0
2025-11-19 20:03:18.397863,VEH-032,54.2,89.11,10.0,13.12,112991.93,1
2025-11-19 20:04:34.397863,VEH-016,27.07,90.46,1.678,12.49,94699.7,0
2025-11-19 20:05:22.397863,VEH-076,7.58,85.1,5.584,13.45,110227.98,0
2025-11-19 20:06:13.397863,VEH-001,56.9,73.87,10.0,13.07,10072.63,1
2025-11-19 20:10:58.397863,VEH-072,68.36,83.1,1.99,13.26,146428.42,0
2025-11-19 20:11:58.397863,VEH-048,85.38,97.58,0.692,13.67,30610.75,0
2025-11-19 20:12:34.397863,VEH-050,70.17,74.87,3.961,11.66,43886.23,1
2025-11-19 20:12:45.397863,VEH-013,104.13,92.85,1.283,11.31,145049.68,1
2025-11-19 20:13:38.397863,VEH-015,89.03,97.47,1.064,13.24,92076.1,0
2025-11-19 20:13:55.397863,VEH-053,73.45,91.19,3.552,11.4,119747.75,0
2025-11-19 20:14:21.397863,VEH-044,66.72,94.88,2.14,11.87,100342.18,0
2025-11-19 20:14:37.397863,VEH-008,85.75,94.98,1.091,13.01,102104.57,0
2025-11-19 20:15:27.397863,VEH-074,0.0,96.39,0.809,14.51,105196.06,1
2025-11-19 20:16:18.397863,VEH-046,43.0,90.23,0.444,13.82,20170.26,0
2025-11-19 20:16:33.397863,VEH-069,8.54,100.32,3.753,12.82,47443.87,0
2025-11-19 20:17:47.397863,VEH-019,71.58,89.56,2.076,13.19,65778.21,0
2025-11-19 20:18:03.397863,VEH-038,36.43,94.02,2.653,13.55,48569.47,0
2025-11-19 20:19:45.397863,VEH-011,130.49,86.27,1.248,13.62,56720.75,0
2025-11-19 20:20:18.397863,VEH-043,42.05,86.71,2.636,13.65,26401.1,0
2025-11-19 20:20:43.397863,VEH-020,57.66,93.58,2.913,12.87,113689.14,0
2025-11-19 20:21:44.397863,VEH-020,44.94,105.6,0.789,13.2,113735.25,1
2025-11-19 20:22:04.397863,VEH-021,42.78,87.57,4.703,13.33,65247.44,0
2025-11-19 20:23:12.397863,VEH-082,23.84,92.68,1.669,13.39,112304.1,0
2025-11-19 20:23:16.397863,VEH-057,23.0,90.89,9.451,14.74,3281.2,1
2025-11-19 20:23:21.397863,VEH-050,0.51,84.98,0.866,12.83,43892.37,0
2025-11-19 20:23:47.397863,VEH-074,68.64,86.99,10.0,11.34,105212.24,1
2025-11-19 20:25:10.397863,VEH-098,44.38,95.85,10.0,11.39,58439.3,1
2025-11-19 20:26:18.397863,VEH-026,103.34,83.85,2.822,13.08,7414.04,0
2025-11-19 20:27:44.397863,VEH-030,23.9,85.7,0.618,11.0,141231.92,1
2025-11-19 20:27:48.397863,VEH-073,91.91,108.72,1.342,12.98,5709.49,1
2025-11-19 20:29:01.397863,VEH-031,94.31,92.74,4.562,11.7,27865.45,0
2025-11-19 20:29:16.397863,VEH-042,86.93,82.29,3.01,12.86,37081.08,0
2025-11-19 20:29:33.397863,VEH-068,60.87,94.24,10.0,11.0,33151.37,1
2025-11-19 20:29:57.397863,VEH-061,46.54,97.82,4.18,13.81,6426.93,0
2025-11-19 20:30:23.397863,VEH-061,86.9,91.78,0.97,11.31,6428.34,1
2025-11-19 20:31:34.397863,VEH-070,35.21,90.73,2.063,13.0,143375.65,1
2025-11-19 20:32:05.397863,VEH-078,61.77,86.61,10.0,11.04,86603.71,1
2025-11-19 20:32:45.397863,VEH-068,53.91,87.5,0.752,13.85,33173.6,0
2025-11-19 20:33:19.397863,VEH-090,32.71,101.91,5.768,12.59,149258.92,0
2025-11-19 20:36:50.397863,VEH-017,61.95,89.44,6.327,12.94,31287.07,0
2025-11-19 20:37:09.397863,VEH-019,73.55,86.75,2.87,11.88,65792.54,0
2025-11-19 20:37:22.397863,VEH-051,31.73,105.85,1.318,13.75,49271.35,1
2025-11-19 20:37:45.397863,VEH-070,66.5,86.14,1.86,12.72,143383.98,0
2025-11-19 20:38:01.397863,VEH-063,0.0,92.99,2.159,12.37,57263.31,0
2025-11-19 20:39:03.397863,VEH-093,28.77,94.2,1.583,11.0,3361.97,1
2025-11-19 20:39:46.397863,VEH-075,43.57,72.5,0.262,12.31,120060.09,1
2025-11-19 20:41:22.397863,VEH-080,63.93,84.39,4.882,13.62,48720.15,0
2025-11-19 20:43:37.397863,VEH-030,76.73,87.84,6.194,12.48,141240.6,0
2025-11-19 20:43:40.397863,VEH-025,57.07,91.01,5.197,15.0,127934.47,1
2025-11-19 20:45:18.397863,VEH-075,69.16,102.69,1.325,13.33,120097.94,0
2025-11-19 20:46:50.397863,VEH-071,50.99,91.71,4.248,12.12,28059.16,0
2025-11-19 20:47:12.397863,VEH-026,65.12,90.71,7.878,13.4,7426.0,0
2025-11-19 20:47:56.397863,VEH-056,63.8,96.8,3.059,12.73,145489.22,0
2025-11-19 20:48:11.397863,VEH-022,42.27,95.85,2.278,13.63,65317.74,0
2025-11-19 20:48:21.397863,VEH-089,46.12,81.07,6.515,12.58,7418.45,0
2025-11-19 20:49:41.397863,VEH-019,70.0,85.23,6.853,11.0,65795.2,1
2025-11-19 20:50:19.397863,VEH-031,100.3,89.65,7.206,13.49,27914.52,0
2025-11-19 20:50:24.397863,VEH-026,85.17,97.22,1.574,12.46,7468.78,0
2025-11-19 20:50:43.397863,VEH-042,26.77,83.09,2.192,12.41,37106.56,0
2025-11-19 20:51:10.397863,VEH-041,26.86,85.94,3.577,13.21,142592.94,0
2025-11-19 20:51:32.397863,VEH-100,41.61,104.33,1.037,11.98,128437.86,1
2025-11-19 20:51:55.397863,VEH-023,57.47,97.96,4.117,12.52,119847.21,0
2025-11-19 20:52:46.397863,VEH-047,56.21,87.34,10.0,13.37,81909.56,1
2025-11-19 20:54:05.397863,VEH-013,86.01,91.56,1.399,13.57,145074.81,0
2025-11-19 20:54:26.397863,VEH-089,87.38,87.42,3.271,12.11,7463.34,0
2025-11-19 20:56:22.397863,VEH-066,55.14,83.47,1.564,14.52,127527.86,1
2025-11-19 20:56:47.397863,VEH-066,49.31,88.83,2.246,15.0,127529.75,1
2025-11-19 20:57:59.397863,VEH-016,67.92,70.0,1.82,12.15,94741.07,1
2025-11-19 21:00:04.397863,VEH-073,81.58,90.73,3.533,12.78,5727.37,0
2025-11-19 21:00:27.397863,VEH-028,68.81,81.9,3.468,12.84,23966.01,0
2025-11-19 21:04:32.397863,VEH-077,44.21,84.58,3.7,12.94,7300.23,0
2025-11-19 21:06:30.397863,VEH-035,39.69,93.26,2.891,13.21,130362.35,0
2025-11-19 21:07:15.397863,VEH-041,27.23,89.56,2.962,12.14,142622.65,0
2025-11-19 21:08:20.397863,VEH-077,59.84,82.95,1.692,12.51,7338.62,0
2025-11-19 21:08:39.397863,VEH-031,70.58,79.6,2.798,12.84,27924.38,1
2025-11-19 21:09:18.397863,VEH-085,73.37,88.79,8.765,12.69,134314.27,1
2025-11-19 21:09:49.397863,VEH-032,83.79,87.88,1.886,11.96,113004.97,0
2025-11-19 21:10:35.397863,VEH-054,92.01,98.63,2.072,12.09,72976.49,0
2025-11-19 21:13:33.397863,VEH-098,20.63,85.66,4.289,12.41,58449.96,0
2025-11-19 21:14:39.397863,VEH-072,65.12,93.01,1.783,12.93,146464.93,0
2025-11-19 21:16:57.397863,VEH-059,65.98,88.87,10.0,12.27,109880.01,1
2025-11-19 21:17:21.397863,VEH-041,53.15,87.77,10.0,12.76,142661.6,1
2025-11-19 21:18:09.397863,VEH-066,34.29,88.05,10.0,13.27,127536.37,1
2025-11-19 21:19:19.397863,VEH-096,91.12,87.44,10.0,13.22,89426.77,1
2025-11-19 21:21:31.397863,VEH-054,40.28,92.52,6.055,12.94,73005.54,0
2025-11-19 21:21:35.397863,VEH-040,0.19,85.83,1.255,11.29,20673.75,1
2025-11-19 21:22:21.397863,VEH-028,55.5,91.24,5.461,12.5,23970.44,0
2025-11-19 21:22:25.397863,VEH-037,49.05,83.6,0.898,14.78,150165.07,1
2025-11-19 21:22:59.397863,VEH-065,101.44,85.38,3.831,13.11,129005.3,0
2025-11-19 21:24:46.397863,VEH-074,67.24,88.86,5.233,11.01,105220.71,1
2025-11-19 21:24:51.397863,VEH-055,47.37,85.27,4.479,12.64,132681.81,0
2025-11-19 21:25:37.397863,VEH-004,50.08,87.72,2.971,12.43,27758.18,0
2025-11-19 21:26:19.397863,VEH-099,49.79,71.16,3.677,12.4,57368.0,1
2025-11-19 21:26:27.397863,VEH-010,110.43,79.39,3.06,12.57,19466.25,1
2025-11-19 21:27:30.397863,VEH-047,71.89,87.32,10.0,12.08,81951.45,1
2025-11-19 21:28:06.397863,VEH-075,19.82,88.91,7.734,13.21,120126.59,0
2025-11-19 21:28:49.397863,VEH-014,48.89,82.18,10.0,12.86,3635.71,1
2025-11-19 21:29:34.397863,VEH-038,54.41,104.85,2.923,13.8,48610.9,0
2025-11-19 21:30:06.397863,VEH-012,27.31,88.42,2.575,11.24,80903.73,1
2025-11-19 21:33:35.397863,VEH-045,10.43,88.96,4.524,12.45,74160.87,0
2025-11-19 21:35:00.397863,VEH-017,69.89,79.39,10.0,12.56,31326.53,1
2025-11-19 21:36:14.397863,VEH-080,34.88,92.14,2.345,12.67,48754.75,0
2025-11-19 21:37:01.397863,VEH-035,86.22,89.08,3.712,12.32,130399.34,0
2025-11-19 21:37:14.397863,VEH-066,55.2,87.55,6.14,13.35,127548.98,0
2025-11-19 21:37:16.397863,VEH-075,43.14,88.21,3.251,12.53,120137.25,0
2025-11-19 21:37:18.397863,VEH-041,0.0,87.71,10.0,12.67,142683.22,1
2025-11-19 21:37:28.397863,VEH-067,85.56,87.74,10.0,15.0,145327.9,1
2025-11-19 21:38:05.397863,VEH-029,62.34,90.47,3.516,12.53,126608.85,0
2025-11-19 21:39:56.397863,VEH-018,43.8,108.19,1.694,12.92,54326.57,1
2025-11-19 21:41:20.397863,VEH-020,32.74,98.46,1.924,12.93,113737.8,0
2025-11-19 21:43:34.397863,VEH-014,94.98,86.43,1.536,12.72,3636.03,0
2025-11-19 21:44:05.397863,VEH-034,28.39,99.32,8.497,13.41,128686.8,1
2025-11-19 21:44:37.397863,VEH-049,45.78,86.95,9.635,14.18,130296.74,1
2025-11-19 21:44:38.397863,VEH-054,69.24,94.38,8.562,11.44,73007.24,1
2025-11-19 21:45:05.397863,VEH-031,91.27,88.83,3.338,13.31,27936.1,0
2025-11-19 21:45:19.397863,VEH-058,49.59,96.93,4.295,11.17,20660.43,1
2025-11-19 21:45:41.397863,VEH-042,36.63,94.5,2.569,12.75,37111.86,0
2025-11-19 21:46:56.397863,VEH-058,52.33,91.39,0.967,12.88,20665.81,0
2025-11-19 21:47:13.397863,VEH-082,77.61,102.64,3.131,12.27,112321.52,0
2025-11-19 21:47:29.397863,VEH-030,83.23,95.78,1.229,13.58,141285.42,0
2025-11-19 21:47:37.397863,VEH-025,20.62,85.14,5.616,14.57,127961.62,1
2025-11-19 21:48:05.397863,VEH-063,57.87,93.32,6.622,12.6,57270.82,0
2025-11-19 21:48:47.397863,VEH-019,19.14,91.63,2.269,12.07,65814.33,0
2025-11-19 21:49:48.397863,VEH-072,77.11,87.21,4.046,11.93,146490.3,0
2025-11-19 21:50:49.397863,VEH-092,65.56,83.21,1.129,12.86,147642.3,0
2025-11-19 21:50:54.397863,VEH-008,31.97,91.09,10.0,13.04,102132.71,1
2025-11-19 21:51:04.397863,VEH-095,93.35,93.67,1.866,14.28,18663.01,0
2025-11-19 21:52:44.397863,VEH-003,63.38,84.56,10.0,12.06,76845.94,1
2025-11-19 21:53:03.397863,VEH-067,60.63,92.71,10.0,13.21,145336.06,1
2025-11-19 21:54:03.397863,VEH-086,50.52,74.3,4.566,12.62,145432.79,1
2025-11-19 21:56:00.397863,VEH-081,54.8,106.04,5.984,12.56,127442.91,1
2025-11-19 21:57:40.397863,VEH-100,45.46,88.46,2.952,13.06,128443.8,0
2025-11-19 21:57:44.397863,VEH-017,36.47,87.56,1.918,12.73,31344.51,0
2025-11-19 21:58:51.397863,VEH-014,85.73,106.58,10.0,13.02,3675.09,1
2025-11-19 22:02:02.397863,VEH-009,42.68,109.23,1.378,12.76,17238.53,1
2025-11-19 22:02:02.397863,VEH-062,41.84,89.5,0.136,12.58,106035.32,0
2025-11-19 22:02:38.397863,VEH-094,51.77,85.2,3.398,13.81,122843.56,0
2025-11-19 22:06:29.397863,VEH-021,90.61,88.27,10.0,13.15,65266.66,1
2025-11-19 22:08:17.397863,VEH-076,83.28,94.99,10.0,12.67,110230.35,1
2025-11-19 22:08:42.397863,VEH-037,45.13,97.83,1.583,14.73,150213.26,1
2025-11-19 22:12:39.397863,VEH-096,85.67,86.73,10.0,12.76,89455.98,1
2025-11-19 22:12:54.397863,VEH-011,57.7,91.88,0.817,14.95,56756.71,1
2025-11-19 22:13:02.397863,VEH-020,33.91,104.89,2.468,13.05,113786.14,0
2025-11-19 22:13:44.397863,VEH-035,43.1,89.84,1.695,13.03,130413.9,0
2025-11-19 22:14:01.397863,VEH-053,89.33,87.81,1.641,11.25,119761.85,1
2025-11-19 22:14:08.397863,VEH-047,107.07,83.08,0.828,13.16,81957.02,0
2025-11-19 22:16:03.397863,VEH-075,63.0,99.73,1.525,12.48,120176.23,0
2025-11-19 22:16:29.397863,VEH-052,40.84,87.04,3.672,13.02,12663.93,0
2025-11-19 22:16:39.397863,VEH-008,51.88,86.13,1.911,12.76,102182.33,0
2025-11-19 22:16:46.397863,VEH-004,35.94,90.66,4.527,13.12,27803.09,0
2025-11-19 22:17:33.397863,VEH-027,39.58,81.15,7.03,11.45,92619.7,1
2025-11-19 22:17:45.397863,VEH-044,37.12,86.47,3.397,12.75,100357.04,0
2025-11-19 22:18:01.397863,VEH-040,53.02,87.84,10.0,12.92,20719.81,1
2025-11-19 22:19:40.397863,VEH-047,58.02,85.36,2.953,12.78,81993.08,0
2025-11-19 22:20:15.397863,VEH-094,51.3,104.87,8.309,11.04,122856.04,1
2025-11-19 22:21:02.397863,VEH-044,49.47,86.45,7.315,12.37,100363.42,0
2025-11-19 22:21:03.397863,VEH-048,74.01,74.88,3.558,13.13,30628.01,1
2025-11-19 22:21:28.397863,VEH-091,49.27,83.24,3.435,12.85,71526.52,0
2025-11-19 22:22:07.397863,VEH-085,50.87,82.97,3.773,12.35,134347.46,0
2025-11-19 22:22:53.397863,VEH-052,50.59,73.06,10.0,13.43,12665.1,1
2025-11-19 22:26:46.397863,VEH-084,93.58,106.52,0.949,13.12,29948.43,1
2025-11-19 22:27:16.397863,VEH-068,42.72,76.66,10.0,12.35,33189.48,1
2025-11-19 22:27:41.397863,VEH-011,69.91,87.95,10.0,12.46,56785.54,1
2025-11-19 22:27:45.397863,VEH-077,36.29,85.57,1.765,12.97,7363.97,0
2025-11-19 22:28:02.397863,VEH-073,63.75,83.99,3.357,12.19,5753.48,0
2025-11-19 22:28:30.397863,VEH-004,68.66,90.48,0.877,13.06,27813.36,0
2025-11-19 22:30:09.397863,VEH-076,82.11,92.07,1.645,11.38,110268.38,1
2025-11-19 22:30:24.397863,VEH-073,45.39,79.66,10.0,14.32,5788.44,1
2025-11-19 22:31:12.397863,VEH-077,27.15,89.11,7.783,13.2,7413.27,0
2025-11-19 22:32:42.397863,VEH-048,35.4,84.59,10.0,12.61,30674.58,1
2025-11-19 22:35:11.397863,VEH-026,79.11,90.7,3.176,13.73,7503.2,0
2025-11-19 22:35:17.397863,VEH-077,107.04,83.49,5.467,12.63,7440.36,0
2025-11-19 22:35:45.397863,VEH-039,75.86,95.35,0.88,13.21,131356.8,0
2025-11-19 22:37:38.397863,VEH-092,23.45,88.22,4.165,12.46,147673.77,0
2025-11-19 22:38:57.397863,VEH-058,75.02,92.37,7.626,12.99,20669.63,0
2025-11-19 22:39:05.397863,VEH-019,31.41,88.55,2.075,11.22,65830.01,1
2025-11-19 22:39:52.397863,VEH-088,46.27,106.42,2.357,11.89,76349.31,1
2025-11-19 22:40:36.397863,VEH-083,59.68,91.43,0.593,12.54,99889.33,0
2025-11-19 22:41:06.397863,VEH-077,63.88,91.86,3.863,13.34,7449.65,0
2025-11-19 22:41:33.397863,VEH-077,56.64,87.39,4.71,13.78,7490.8,0
2025-11-19 22:42:35.397863,VEH-058,39.97,82.39,2.123,12.96,20710.74,1
2025-11-19 22:42:45.397863,VEH-028,81.5,84.58,2.153,13.78,24004.97,0
2025-11-19 22:43:38.397863,VEH-066,41.81,89.8,3.331,12.52,127593.86,0
2025-11-19 22:44:18.397863,VEH-010,86.36,95.43,1.589,11.89,19499.94,0
2025-11-19 22:44:25.397863,VEH-086,21.02,85.42,3.245,11.28,145478.96,1
2025-11-19 22:44:31.397863,VEH-077,60.39,78.57,1.032,13.12,7520.59,1
2025-11-19 22:44:44.397863,VEH-058,24.35,87.81,2.209,12.36,20755.61,0
2025-11-19 22:46:21.397863,VEH-073,34.15,93.29,10.0,12.95,5828.62,1
2025-11-19 22:47:41.397863,VEH-097,42.17,91.31,7.791,12.77,120443.76,0
2025-11-19 22:48:09.397863,VEH-014,93.02,95.4,2.296,12.2,3704.21,0
2025-11-19 22:49:15.397863,VEH-084,87.7,93.44,10.0,12.62,29970.45,1
2025-11-19 22:49:17.397863,VEH-015,76.86,105.34,0.537,12.64,92119.59,1
2025-11-19 22:49:33.397863,VEH-096,55.83,93.03,1.152,11.23,89480.86,1
2025-11-19 22:51:04.397863,VEH-033,59.7,87.06,0.063,13.18,146364.25,0
2025-11-19 22:52:06.397863,VEH-017,86.66,87.15,3.548,12.94,31393.75,0
2025-11-19 22:53:58.397863,VEH-024,72.53,94.62,2.234,13.02,131615.85,0
2025-11-19 22:54:11.397863,VEH-030,55.45,103.04,4.881,12.58,141289.69,1
2025-11-19 22:54:12.397863,VEH-062,92.17,88.38,2.292,11.0,106067.57,1
2025-11-19 22:55:20.397863,VEH-013,75.36,83.58,4.257,14.77,145112.06,1
2025-11-19 22:55:39.397863,VEH-062,61.06,90.26,2.351,13.0,106070.02,0
2025-11-19 22:57:12.397863,VEH-047,43.53,79.17,4.9,12.46,82011.47,1
2025-11-19 22:58:46.397863,VEH-016,41.27,84.6,4.302,12.9,94752.1,0
2025-11-19 22:59:21.397863,VEH-066,46.6,91.56,3.551,12.94,127634.62,0
2025-11-19 22:59:40.397863,VEH-081,66.42,86.74,7.526,15.0,127488.05,1
2025-11-19 22:59:45.397863,VEH-096,75.89,90.81,2.348,12.21,89512.1,0
2025-11-19 23:01:41.397863,VEH-043,18.89,92.86,0.909,12.5,26406.91,0
2025-11-19 23:01:54.397863,VEH-008,6.34,88.14,1.094,12.87,102229.01,0
2025-11-19 23:03:25.397863,VEH-003,31.21,90.76,5.793,12.7,76855.0,0
2025-11-19 23:03:32.397863,VEH-012,44.81,91.63,1.139,12.8,80917.09,0
2025-11-19 23:03:44.397863,VEH-084,84.9,78.97,1.661,14.22,30018.34,1
2025-11-19 23:04:14.397863,VEH-016,47.99,89.85,2.412,13.93,94789.79,0
2025-11-19 23:05:32.397863,VEH-078,61.37,81.86,4.111,12.43,86608.13,1
2025-11-19 23:05:40.397863,VEH-080,65.45,94.69,10.0,11.0,48770.84,1
2025-11-19 23:05:58.397863,VEH-059,29.41,88.08,2.621,12.9,109928.13,1
2025-11-19 23:06:43.397863,VEH-049,91.5,96.89,4.07,12.61,130343.3,0
2025-11-19 23:09:25.397863,VEH-063,38.38,89.95,3.098,12.66,57303.14,0
2025-11-19 23:10:20.397863,VEH-062,93.99,93.47,1.292,12.75,106091.77,0
2025-11-19 23:10:37.397863,VEH-049,51.85,93.89,10.0,12.53,130355.75,1
2025-11-19 23:11:01.397863,VEH-051,46.56,81.46,4.393,14.51,49317.82,1
2025-11-19 23:11:15.397863,VEH-033,27.23,103.28,2.88,12.65,146413.42,0
2025-11-19 23:11:17.397863,VEH-030,59.93,92.66,5.14,13.1,141322.18,0
2025-11-19 23:11:49.397863,VEH-059,111.36,104.17,3.75,13.37,109961.5,0
2025-11-19 23:12:19.397863,VEH-076,65.34,92.12,0.753,12.95,110295.52,0
2025-11-19 23:12:23.397863,VEH-015,61.76,85.35,10.0,13.24,92122.5,1
2025-11-19 23:13:41.397863,VEH-082,38.33,83.85,0.41,14.24,112327.11,0
2025-11-19 23:14:52.397863,VEH-092,69.8,87.64,1.327,12.77,147690.98,0
2025-11-19 23:14:58.397863,VEH-078,53.43,80.8,7.464,12.54,86653.22,0
2025-11-19 23:14:58.397863,VEH-023,58.94,86.45,5.333,12.12,119854.59,0
2025-11-19 23:15:18.397863,VEH-094,67.37,87.79,10.0,12.97,122861.92,1
2025-11-19 23:18:39.397863,VEH-097,9.6,95.89,1.228,12.16,120485.98,0
2025-11-19 23:19:21.397863,VEH-045,52.49,91.06,7.859,12.68,74195.74,0
2025-11-19 23:20:48.397863,VEH-062,25.07,85.08,4.869,12.88,106129.79,0
2025-11-19 23:21:30.397863,VEH-079,55.72,90.39,0.74,12.73,63373.75,0
2025-11-19 23:22:04.397863,VEH-071,36.9,89.42,10.0,12.64,28076.12,1
2025-11-19 23:23:19.397863,VEH-015,38.6,76.24,2.352,13.12,92135.42,1
2025-11-19 23:24:49.397863,VEH-046,21.66,89.4,1.544,11.0,20205.77,1
2025-11-19 23:26:11.397863,VEH-064,82.89,94.33,0.64,12.05,38787.24,0
2025-11-19 23:27:09.397863,VEH-046,38.06,78.0,1.862,12.53,20213.25,1
2025-11-19 23:27:33.397863,VEH-056,39.39,90.32,1.434,12.55,145524.74,0
2025-11-19 23:27:51.397863,VEH-044,93.27,106.15,0.702,12.69,100379.75,1
2025-11-19 23:28:13.397863,VEH-075,69.2,84.48,3.824,12.69,120205.31,0
2025-11-19 23:29:25.397863,VEH-029,4.13,82.9,8.252,15.0,126614.81,1
2025-11-19 23:33:42.397863,VEH-095,89.63,91.62,4.777,12.82,18673.35,0
2025-11-19 23:35:44.397863,VEH-062,96.2,87.68,10.0,12.18,106149.54,1
2025-11-19 23:35:51.397863,VEH-089,93.86,93.43,10.0,12.42,7482.9,1
2025-11-19 23:37:06.397863,VEH-052,71.7,102.85,2.441,12.63,12680.44,0
2025-11-19 23:38:08.397863,VEH-054,27.46,108.77,10.0,11.93,73013.33,1
2025-11-19 23:38:25.397863,VEH-088,53.77,90.7,9.536,13.01,76360.54,1
2025-11-19 23:39:04.397863,VEH-057,18.79,92.7,8.521,12.55,3292.18,1
2025-11-19 23:39:07.397863,VEH-083,33.35,95.38,10.0,13.16,99911.92,1
2025-11-19 23:39:08.397863,VEH-066,27.23,102.98,0.929,12.37,127647.88,0
2025-11-19 23:41:16.397863,VEH-022,39.32,85.4,0.857,13.59,65367.31,0
2025-11-19 23:43:08.397863,VEH-020,59.1,80.18,1.492,13.7,113823.39,0
2025-11-19 23:43:58.397863,VEH-033,43.88,104.99,6.425,12.9,146448.45,0
2025-11-19 23:46:22.397863,VEH-072,42.8,72.45,1.6,12.93,146518.68,1
2025-11-19 23:46:29.397863,VEH-025,47.73,93.69,3.068,12.94,127964.62,0
2025-11-19 23:47:18.397863,VEH-046,92.49,86.82,8.492,13.21,20219.19,1
2025-11-19 23:47:25.397863,VEH-073,109.09,93.89,0.758,13.62,5834.09,0
2025-11-19 23:48:46.397863,VEH-098,43.73,82.29,0.868,13.34,58494.82,0
2025-11-19 23:48:59.397863,VEH-057,63.4,88.72,3.014,12.43,3304.66,0
2025-11-19 23:50:00.397863,VEH-087,33.97,87.52,0.889,14.75,102491.56,1
2025-11-19 23:50:02.397863,VEH-005,74.19,91.21,10.0,12.58,6620.29,1
